GateI(1),GateV(1),DrainI(1),DrainV(1),GateI(2),GateV(2),DrainI(2),DrainV(2),GateI(3),GateV(3),DrainI(3),DrainV(3)
380.5973E-12,-6.4400E+0,74.4613E-12,30.0000E-3,302.7938E-12,-6.4400E+0,102.5201E-12,50.0000E-3,304.0554E-12,-6.4400E+0,108.7682E-12,70.0000E-3
321.2985E-12,-6.4000E+0,74.2241E-12,30.0000E-3,159.8033E-12,-6.4000E+0,101.8304E-12,50.0000E-3,266.2051E-12,-6.4000E+0,108.6783E-12,70.0000E-3
230.4574E-12,-6.3600E+0,73.9119E-12,30.0000E-3,261.9995E-12,-6.3600E+0,100.9491E-12,50.0000E-3,265.7845E-12,-6.3600E+0,108.6622E-12,70.0000E-3
246.0183E-12,-6.3200E+0,73.4799E-12,30.0000E-3,158.1211E-12,-6.3200E+0,100.3393E-12,50.0000E-3,266.6256E-12,-6.3200E+0,108.4264E-12,70.0000E-3
368.8219E-12,-6.2800E+0,73.1594E-12,30.0000E-3,195.5509E-12,-6.2800E+0,99.7809E-12,50.0000E-3,270.4108E-12,-6.2800E+0,108.5298E-12,70.0000E-3
301.1116E-12,-6.2400E+0,72.8817E-12,30.0000E-3,241.8126E-12,-6.2400E+0,99.2272E-12,50.0000E-3,263.6817E-12,-6.2400E+0,108.3653E-12,70.0000E-3
264.5228E-12,-6.2000E+0,72.6046E-12,30.0000E-3,222.0464E-12,-6.2000E+0,98.6262E-12,50.0000E-3,201.4389E-12,-6.2000E+0,108.5188E-12,70.0000E-3
267.8873E-12,-6.1600E+0,72.4023E-12,30.0000E-3,209.4294E-12,-6.1600E+0,98.0685E-12,50.0000E-3,246.0183E-12,-6.1600E+0,108.5268E-12,70.0000E-3
250.6444E-12,-6.1200E+0,72.1764E-12,30.0000E-3,146.3454E-12,-6.1200E+0,97.3628E-12,50.0000E-3,325.5041E-12,-6.1200E+0,108.6124E-12,70.0000E-3
246.8592E-12,-6.0800E+0,71.8203E-12,30.0000E-3,147.6070E-12,-6.0800E+0,96.7844E-12,50.0000E-3,264.5228E-12,-6.0800E+0,108.7650E-12,70.0000E-3
277.9807E-12,-6.0400E+0,71.5768E-12,30.0000E-3,210.2707E-12,-6.0400E+0,96.3069E-12,50.0000E-3,238.8687E-12,-6.0400E+0,108.9455E-12,70.0000E-3
219.9434E-12,-6.0000E+0,71.2025E-12,30.0000E-3,165.2705E-12,-6.0000E+0,95.7897E-12,50.0000E-3,287.2331E-12,-6.0000E+0,108.9974E-12,70.0000E-3
282.1863E-12,-5.9600E+0,71.0432E-12,30.0000E-3,206.4855E-12,-5.9600E+0,95.3764E-12,50.0000E-3,267.8873E-12,-5.9600E+0,109.0705E-12,70.0000E-3
253.5883E-12,-5.9200E+0,70.8280E-12,30.0000E-3,240.9715E-12,-5.9200E+0,95.0307E-12,50.0000E-3,275.8780E-12,-5.9200E+0,109.2803E-12,70.0000E-3
243.4948E-12,-5.8800E+0,70.5609E-12,30.0000E-3,190.0837E-12,-5.8800E+0,94.6369E-12,50.0000E-3,303.2146E-12,-5.8800E+0,109.5120E-12,70.0000E-3
310.7845E-12,-5.8400E+0,70.4089E-12,30.0000E-3,260.3173E-12,-5.8400E+0,94.4046E-12,50.0000E-3,219.1025E-12,-5.8400E+0,109.7677E-12,70.0000E-3
367.9808E-12,-5.8000E+0,70.1603E-12,30.0000E-3,224.9902E-12,-5.8000E+0,94.1544E-12,50.0000E-3,307.8404E-12,-5.8000E+0,110.1425E-12,70.0000E-3
341.0647E-12,-5.7600E+0,69.9889E-12,30.0000E-3,272.0928E-12,-5.7600E+0,93.9357E-12,50.0000E-3,295.6444E-12,-5.7600E+0,110.3561E-12,70.0000E-3
302.7938E-12,-5.7200E+0,69.7854E-12,30.0000E-3,244.3359E-12,-5.7200E+0,93.6242E-12,50.0000E-3,273.3547E-12,-5.7200E+0,110.8891E-12,70.0000E-3
293.5414E-12,-5.6800E+0,69.5806E-12,30.0000E-3,261.1584E-12,-5.6800E+0,93.5988E-12,50.0000E-3,243.0742E-12,-5.6800E+0,111.2629E-12,70.0000E-3
289.3359E-12,-5.6400E+0,69.3853E-12,30.0000E-3,252.3266E-12,-5.6400E+0,93.5201E-12,50.0000E-3,246.0183E-12,-5.6400E+0,111.8344E-12,70.0000E-3
375.5509E-12,-5.6000E+0,69.2708E-12,30.0000E-3,240.1304E-12,-5.6000E+0,93.6696E-12,50.0000E-3,234.2424E-12,-5.6000E+0,112.3665E-12,70.0000E-3
333.9153E-12,-5.5600E+0,69.1589E-12,30.0000E-3,219.1025E-12,-5.5600E+0,93.6537E-12,50.0000E-3,335.1770E-12,-5.5600E+0,112.8806E-12,70.0000E-3
369.2424E-12,-5.5200E+0,69.0335E-12,30.0000E-3,226.2519E-12,-5.5200E+0,93.6734E-12,50.0000E-3,282.6068E-12,-5.5200E+0,113.5426E-12,70.0000E-3
254.8499E-12,-5.4800E+0,69.0484E-12,30.0000E-3,304.0554E-12,-5.4800E+0,93.6771E-12,50.0000E-3,227.9341E-12,-5.4800E+0,114.0218E-12,70.0000E-3
290.5975E-12,-5.4400E+0,68.9697E-12,30.0000E-3,247.7005E-12,-5.4400E+0,93.8126E-12,50.0000E-3,227.5136E-12,-5.4400E+0,114.8334E-12,70.0000E-3
360.4106E-12,-5.4000E+0,68.8390E-12,30.0000E-3,245.1770E-12,-5.4000E+0,93.8828E-12,50.0000E-3,224.5697E-12,-5.4000E+0,115.5385E-12,70.0000E-3
312.0462E-12,-5.3600E+0,68.7667E-12,30.0000E-3,322.5602E-12,-5.3600E+0,94.0705E-12,50.0000E-3,282.1863E-12,-5.3600E+0,116.2988E-12,70.0000E-3
287.2331E-12,-5.3200E+0,68.6669E-12,30.0000E-3,242.2331E-12,-5.3200E+0,94.1997E-12,50.0000E-3,353.6815E-12,-5.3200E+0,117.2196E-12,70.0000E-3
265.7845E-12,-5.2800E+0,68.7081E-12,30.0000E-3,250.2238E-12,-5.2800E+0,94.5095E-12,50.0000E-3,254.8499E-12,-5.2800E+0,118.0507E-12,70.0000E-3
270.8311E-12,-5.2400E+0,68.7658E-12,30.0000E-3,286.3918E-12,-5.2400E+0,94.7568E-12,50.0000E-3,197.6539E-12,-5.2400E+0,118.8500E-12,70.0000E-3
291.4387E-12,-5.2000E+0,68.6880E-12,30.0000E-3,261.9995E-12,-5.2000E+0,95.1367E-12,50.0000E-3,304.8966E-12,-5.2000E+0,119.8240E-12,70.0000E-3
251.4855E-12,-5.1600E+0,68.8847E-12,30.0000E-3,238.8687E-12,-5.1600E+0,95.5245E-12,50.0000E-3,271.2519E-12,-5.1600E+0,120.8126E-12,70.0000E-3
302.3732E-12,-5.1200E+0,68.9980E-12,30.0000E-3,323.8219E-12,-5.1200E+0,95.8996E-12,50.0000E-3,230.4574E-12,-5.1200E+0,121.7352E-12,70.0000E-3
325.0835E-12,-5.0800E+0,69.1493E-12,30.0000E-3,199.7564E-12,-5.0800E+0,96.4405E-12,50.0000E-3,270.8311E-12,-5.0800E+0,122.9451E-12,70.0000E-3
333.9153E-12,-5.0400E+0,69.3379E-12,30.0000E-3,220.7845E-12,-5.0400E+0,96.9824E-12,50.0000E-3,238.0274E-12,-5.0400E+0,124.1827E-12,70.0000E-3
265.7845E-12,-5.0000E+0,69.4707E-12,30.0000E-3,217.8406E-12,-5.0000E+0,97.5088E-12,50.0000E-3,296.4853E-12,-5.0000E+0,125.5257E-12,70.0000E-3
308.2612E-12,-4.9600E+0,69.6657E-12,30.0000E-3,221.2051E-12,-4.9600E+0,98.2593E-12,50.0000E-3,239.2893E-12,-4.9600E+0,127.0042E-12,70.0000E-3
268.7286E-12,-4.9200E+0,69.8856E-12,30.0000E-3,261.1584E-12,-4.9200E+0,98.9844E-12,50.0000E-3,325.9248E-12,-4.9200E+0,128.3326E-12,70.0000E-3
319.1956E-12,-4.8800E+0,70.1198E-12,30.0000E-3,277.5602E-12,-4.8800E+0,99.6472E-12,50.0000E-3,332.6537E-12,-4.8800E+0,129.9308E-12,70.0000E-3
308.6817E-12,-4.8400E+0,70.3396E-12,30.0000E-3,281.3452E-12,-4.8400E+0,100.5551E-12,50.0000E-3,256.9527E-12,-4.8400E+0,131.7537E-12,70.0000E-3
346.5321E-12,-4.8000E+0,70.7415E-12,30.0000E-3,349.0555E-12,-4.8000E+0,101.4430E-12,50.0000E-3,280.5041E-12,-4.8000E+0,133.4407E-12,70.0000E-3
284.7098E-12,-4.7600E+0,71.0242E-12,30.0000E-3,288.9153E-12,-4.7600E+0,102.5775E-12,50.0000E-3,261.5790E-12,-4.7600E+0,135.1601E-12,70.0000E-3
324.6630E-12,-4.7200E+0,71.4167E-12,30.0000E-3,265.7845E-12,-4.7200E+0,103.5810E-12,50.0000E-3,267.0462E-12,-4.7200E+0,136.9933E-12,70.0000E-3
256.9527E-12,-4.6800E+0,71.8415E-12,30.0000E-3,297.3266E-12,-4.6800E+0,104.7098E-12,50.0000E-3,213.6351E-12,-4.6800E+0,138.8817E-12,70.0000E-3
288.9153E-12,-4.6400E+0,72.2889E-12,30.0000E-3,254.0088E-12,-4.6400E+0,105.9406E-12,50.0000E-3,259.8968E-12,-4.6400E+0,140.7973E-12,70.0000E-3
167.3734E-12,-4.6000E+0,72.8020E-12,30.0000E-3,255.6910E-12,-4.6000E+0,107.0991E-12,50.0000E-3,263.2612E-12,-4.6000E+0,142.9912E-12,70.0000E-3
198.0742E-12,-4.5600E+0,73.3137E-12,30.0000E-3,243.0742E-12,-4.5600E+0,108.6274E-12,50.0000E-3,209.4294E-12,-4.5600E+0,145.2284E-12,70.0000E-3
199.3361E-12,-4.5200E+0,73.9805E-12,30.0000E-3,252.7472E-12,-4.5200E+0,110.0739E-12,50.0000E-3,283.4479E-12,-4.5200E+0,147.7066E-12,70.0000E-3
252.3266E-12,-4.4800E+0,74.6406E-12,30.0000E-3,269.1489E-12,-4.4800E+0,111.5640E-12,50.0000E-3,279.2424E-12,-4.4800E+0,150.2979E-12,70.0000E-3
261.5790E-12,-4.4400E+0,75.4189E-12,30.0000E-3,275.0369E-12,-4.4400E+0,113.1159E-12,50.0000E-3,283.8685E-12,-4.4400E+0,152.9109E-12,70.0000E-3
211.1116E-12,-4.4000E+0,76.2199E-12,30.0000E-3,241.8126E-12,-4.4000E+0,114.7793E-12,50.0000E-3,265.7845E-12,-4.4000E+0,155.9446E-12,70.0000E-3
275.0369E-12,-4.3600E+0,77.1133E-12,30.0000E-3,287.2331E-12,-4.3600E+0,116.4597E-12,50.0000E-3,226.2519E-12,-4.3600E+0,158.9307E-12,70.0000E-3
346.1116E-12,-4.3200E+0,77.9364E-12,30.0000E-3,209.0090E-12,-4.3200E+0,118.4348E-12,50.0000E-3,241.3920E-12,-4.3200E+0,162.0234E-12,70.0000E-3
251.4855E-12,-4.2800E+0,78.9767E-12,30.0000E-3,267.8873E-12,-4.2800E+0,120.6024E-12,50.0000E-3,181.6725E-12,-4.2800E+0,165.3114E-12,70.0000E-3
274.1958E-12,-4.2400E+0,80.0604E-12,30.0000E-3,290.1770E-12,-4.2400E+0,122.6928E-12,50.0000E-3,264.1023E-12,-4.2400E+0,168.9196E-12,70.0000E-3
242.2331E-12,-4.2000E+0,81.1269E-12,30.0000E-3,369.6630E-12,-4.2000E+0,124.9776E-12,50.0000E-3,280.0837E-12,-4.2000E+0,172.5813E-12,70.0000E-3
184.6163E-12,-4.1600E+0,82.4006E-12,30.0000E-3,308.6817E-12,-4.1600E+0,127.2867E-12,50.0000E-3,271.2519E-12,-4.1600E+0,176.5070E-12,70.0000E-3
230.4574E-12,-4.1200E+0,83.6270E-12,30.0000E-3,342.7472E-12,-4.1200E+0,129.9263E-12,50.0000E-3,219.9434E-12,-4.1200E+0,180.3625E-12,70.0000E-3
254.4294E-12,-4.0800E+0,84.9411E-12,30.0000E-3,370.5041E-12,-4.0800E+0,132.6886E-12,50.0000E-3,283.8685E-12,-4.0800E+0,184.7334E-12,70.0000E-3
269.1489E-12,-4.0400E+0,86.3632E-12,30.0000E-3,330.9713E-12,-4.0400E+0,135.3531E-12,50.0000E-3,322.1396E-12,-4.0400E+0,189.2248E-12,70.0000E-3
316.6722E-12,-4.0000E+0,88.0070E-12,30.0000E-3,361.6722E-12,-4.0000E+0,138.4318E-12,50.0000E-3,313.3078E-12,-4.0000E+0,194.1150E-12,70.0000E-3
275.4574E-12,-3.9600E+0,89.5392E-12,30.0000E-3,287.6537E-12,-3.9600E+0,141.5745E-12,50.0000E-3,268.7286E-12,-3.9600E+0,199.1569E-12,70.0000E-3
223.3080E-12,-3.9200E+0,91.2699E-12,30.0000E-3,345.6910E-12,-3.9200E+0,145.0985E-12,50.0000E-3,353.2610E-12,-3.9200E+0,204.5620E-12,70.0000E-3
255.2705E-12,-3.8800E+0,93.1276E-12,30.0000E-3,327.1865E-12,-3.8800E+0,148.4472E-12,50.0000E-3,291.0181E-12,-3.8800E+0,210.0917E-12,70.0000E-3
285.9715E-12,-3.8400E+0,94.9923E-12,30.0000E-3,307.8404E-12,-3.8400E+0,152.2994E-12,50.0000E-3,190.9246E-12,-3.8400E+0,215.8902E-12,70.0000E-3
317.9339E-12,-3.8000E+0,97.0932E-12,30.0000E-3,311.6256E-12,-3.8000E+0,156.3466E-12,50.0000E-3,340.2238E-12,-3.8000E+0,222.1403E-12,70.0000E-3
354.9432E-12,-3.7600E+0,99.2048E-12,30.0000E-3,306.5788E-12,-3.7600E+0,160.4436E-12,50.0000E-3,318.7752E-12,-3.7600E+0,228.6633E-12,70.0000E-3
233.4015E-12,-3.7200E+0,101.6051E-12,30.0000E-3,256.9527E-12,-3.7200E+0,164.9101E-12,50.0000E-3,340.2238E-12,-3.7200E+0,235.6040E-12,70.0000E-3
355.7845E-12,-3.6800E+0,103.9995E-12,30.0000E-3,320.8780E-12,-3.6800E+0,169.5217E-12,50.0000E-3,315.8314E-12,-3.6800E+0,242.9681E-12,70.0000E-3
374.7096E-12,-3.6400E+0,106.5610E-12,30.0000E-3,317.0930E-12,-3.6400E+0,174.5382E-12,50.0000E-3,272.0928E-12,-3.6400E+0,250.6555E-12,70.0000E-3
302.3732E-12,-3.6000E+0,109.2904E-12,30.0000E-3,293.1211E-12,-3.6000E+0,179.7405E-12,50.0000E-3,330.9713E-12,-3.6000E+0,258.5992E-12,70.0000E-3
351.9993E-12,-3.5600E+0,112.2381E-12,30.0000E-3,265.7845E-12,-3.5600E+0,185.2935E-12,50.0000E-3,356.2048E-12,-3.5600E+0,267.0025E-12,70.0000E-3
315.4106E-12,-3.5200E+0,115.2723E-12,30.0000E-3,316.6722E-12,-3.5200E+0,191.1172E-12,50.0000E-3,308.2612E-12,-3.5200E+0,276.0512E-12,70.0000E-3
352.8406E-12,-3.4800E+0,118.5535E-12,30.0000E-3,264.9434E-12,-3.4800E+0,197.3135E-12,50.0000E-3,342.7472E-12,-3.4800E+0,285.6970E-12,70.0000E-3
332.2329E-12,-3.4400E+0,121.9912E-12,30.0000E-3,248.1209E-12,-3.4400E+0,203.9572E-12,50.0000E-3,370.5041E-12,-3.4400E+0,295.6849E-12,70.0000E-3
354.1023E-12,-3.4000E+0,125.6559E-12,30.0000E-3,223.3080E-12,-3.4000E+0,210.8662E-12,50.0000E-3,245.1770E-12,-3.4000E+0,306.2984E-12,70.0000E-3
325.5041E-12,-3.3600E+0,129.5265E-12,30.0000E-3,293.5414E-12,-3.3600E+0,218.3452E-12,50.0000E-3,325.9248E-12,-3.3600E+0,317.5235E-12,70.0000E-3
399.5226E-12,-3.3200E+0,133.7306E-12,30.0000E-3,330.9713E-12,-3.3200E+0,226.0523E-12,50.0000E-3,337.2798E-12,-3.3200E+0,329.4290E-12,70.0000E-3
278.8221E-12,-3.2800E+0,138.1412E-12,30.0000E-3,255.2705E-12,-3.2800E+0,234.1020E-12,50.0000E-3,350.7377E-12,-3.2800E+0,341.8960E-12,70.0000E-3
307.8404E-12,-3.2400E+0,142.6849E-12,30.0000E-3,341.4855E-12,-3.2400E+0,243.0071E-12,50.0000E-3,305.7379E-12,-3.2400E+0,355.0856E-12,70.0000E-3
300.2705E-12,-3.2000E+0,147.6356E-12,30.0000E-3,348.2143E-12,-3.2000E+0,252.1511E-12,50.0000E-3,344.0088E-12,-3.2000E+0,369.0679E-12,70.0000E-3
326.7657E-12,-3.1600E+0,152.7769E-12,30.0000E-3,301.9527E-12,-3.1600E+0,261.9205E-12,50.0000E-3,404.9900E-12,-3.1600E+0,383.9865E-12,70.0000E-3
423.4946E-12,-3.1200E+0,158.1344E-12,30.0000E-3,321.7191E-12,-3.1200E+0,272.1621E-12,50.0000E-3,379.3357E-12,-3.1200E+0,399.6372E-12,70.0000E-3
356.2048E-12,-3.0800E+0,163.9569E-12,30.0000E-3,314.1489E-12,-3.0800E+0,283.2360E-12,50.0000E-3,343.5880E-12,-3.0800E+0,416.2006E-12,70.0000E-3
391.5321E-12,-3.0400E+0,170.0984E-12,30.0000E-3,330.1304E-12,-3.0400E+0,294.6538E-12,50.0000E-3,288.0742E-12,-3.0400E+0,433.5634E-12,70.0000E-3
367.9808E-12,-3.0000E+0,176.6621E-12,30.0000E-3,450.4105E-12,-3.0000E+0,306.9880E-12,50.0000E-3,341.4855E-12,-3.0000E+0,451.9342E-12,70.0000E-3
378.4948E-12,-2.9600E+0,183.6087E-12,30.0000E-3,356.6256E-12,-2.9600E+0,320.0366E-12,50.0000E-3,253.5883E-12,-2.9600E+0,471.4873E-12,70.0000E-3
381.4387E-12,-2.9200E+0,191.0677E-12,30.0000E-3,275.8780E-12,-2.9200E+0,333.8403E-12,50.0000E-3,320.4574E-12,-2.9200E+0,492.3477E-12,70.0000E-3
383.9620E-12,-2.8800E+0,198.9549E-12,30.0000E-3,266.6256E-12,-2.8800E+0,348.3681E-12,50.0000E-3,376.8126E-12,-2.8800E+0,515.9638E-12,70.0000E-3
330.5507E-12,-2.8400E+0,207.0495E-12,30.0000E-3,299.4294E-12,-2.8400E+0,363.9996E-12,50.0000E-3,303.2146E-12,-2.8400E+0,539.4438E-12,70.0000E-3
349.4760E-12,-2.8000E+0,215.9572E-12,30.0000E-3,347.3732E-12,-2.8000E+0,380.3302E-12,50.0000E-3,377.6535E-12,-2.8000E+0,564.5234E-12,70.0000E-3
325.9248E-12,-2.7600E+0,225.3247E-12,30.0000E-3,323.4011E-12,-2.7600E+0,397.6338E-12,50.0000E-3,344.4294E-12,-2.7600E+0,590.8027E-12,70.0000E-3
363.7750E-12,-2.7200E+0,235.2299E-12,30.0000E-3,339.8031E-12,-2.7200E+0,416.1209E-12,50.0000E-3,350.7377E-12,-2.7200E+0,618.9331E-12,70.0000E-3
359.5695E-12,-2.6800E+0,245.8613E-12,30.0000E-3,256.9527E-12,-2.6800E+0,435.6056E-12,50.0000E-3,315.8314E-12,-2.6800E+0,648.5709E-12,70.0000E-3
246.0183E-12,-2.6400E+0,257.1814E-12,30.0000E-3,273.7752E-12,-2.6400E+0,456.2342E-12,50.0000E-3,290.5975E-12,-2.6400E+0,679.8642E-12,70.0000E-3
390.6908E-12,-2.6000E+0,268.9456E-12,30.0000E-3,297.7469E-12,-2.6000E+0,477.8992E-12,50.0000E-3,317.0930E-12,-2.6000E+0,712.9983E-12,70.0000E-3
342.3264E-12,-2.5600E+0,281.5360E-12,30.0000E-3,368.4013E-12,-2.5600E+0,502.6203E-12,50.0000E-3,354.5229E-12,-2.5600E+0,747.6861E-12,70.0000E-3
265.3640E-12,-2.5200E+0,295.0764E-12,30.0000E-3,363.7750E-12,-2.5200E+0,527.4108E-12,50.0000E-3,328.0274E-12,-2.5200E+0,784.9387E-12,70.0000E-3
309.9434E-12,-2.4800E+0,309.1917E-12,30.0000E-3,346.9527E-12,-2.4800E+0,553.6236E-12,50.0000E-3,256.9527E-12,-2.4800E+0,823.1664E-12,70.0000E-3
314.5697E-12,-2.4400E+0,324.2162E-12,30.0000E-3,428.9619E-12,-2.4400E+0,581.5738E-12,50.0000E-3,321.2985E-12,-2.4400E+0,864.0750E-12,70.0000E-3
357.0462E-12,-2.4000E+0,340.2004E-12,30.0000E-3,392.7938E-12,-2.4000E+0,611.2360E-12,50.0000E-3,319.6163E-12,-2.4000E+0,907.0735E-12,70.0000E-3
288.9153E-12,-2.3600E+0,357.2314E-12,30.0000E-3,393.2141E-12,-2.3600E+0,642.5608E-12,50.0000E-3,351.1582E-12,-2.3600E+0,952.4210E-12,70.0000E-3
312.8873E-12,-2.3200E+0,375.2305E-12,30.0000E-3,312.4667E-12,-2.3200E+0,675.5784E-12,50.0000E-3,403.7284E-12,-2.3200E+0,999.3011E-12,70.0000E-3
320.4574E-12,-2.2800E+0,394.3844E-12,30.0000E-3,343.1677E-12,-2.2800E+0,710.0695E-12,50.0000E-3,398.6815E-12,-2.2800E+0,1.0487E-9,70.0000E-3
338.5414E-12,-2.2400E+0,414.6178E-12,30.0000E-3,309.5229E-12,-2.2400E+0,747.1151E-12,50.0000E-3,377.6535E-12,-2.2400E+0,1.1009E-9,70.0000E-3
257.3735E-12,-2.2000E+0,435.8650E-12,30.0000E-3,296.0650E-12,-2.2000E+0,785.4140E-12,50.0000E-3,373.4479E-12,-2.2000E+0,1.1547E-9,70.0000E-3
327.1865E-12,-2.1600E+0,458.5252E-12,30.0000E-3,338.5414E-12,-2.1600E+0,825.9394E-12,50.0000E-3,298.1677E-12,-2.1600E+0,1.2112E-9,70.0000E-3
280.0837E-12,-2.1200E+0,482.3218E-12,30.0000E-3,371.3452E-12,-2.1200E+0,868.6090E-12,50.0000E-3,395.3171E-12,-2.1200E+0,1.2700E-9,70.0000E-3
315.8314E-12,-2.0800E+0,508.9671E-12,30.0000E-3,319.6163E-12,-2.0800E+0,913.4445E-12,50.0000E-3,349.4760E-12,-2.0800E+0,1.3309E-9,70.0000E-3
344.8497E-12,-2.0400E+0,536.5726E-12,30.0000E-3,327.1865E-12,-2.0400E+0,960.0617E-12,50.0000E-3,331.8126E-12,-2.0400E+0,1.3940E-9,70.0000E-3
296.0650E-12,-2.0000E+0,565.5368E-12,30.0000E-3,285.1301E-12,-2.0000E+0,1.0083E-9,50.0000E-3,372.6068E-12,-2.0000E+0,1.4598E-9,70.0000E-3
323.8219E-12,-1.9600E+0,595.6624E-12,30.0000E-3,242.2331E-12,-1.9600E+0,1.0592E-9,50.0000E-3,314.1489E-12,-1.9600E+0,1.5262E-9,70.0000E-3
287.2331E-12,-1.9200E+0,627.6260E-12,30.0000E-3,269.5695E-12,-1.9200E+0,1.1116E-9,50.0000E-3,377.6535E-12,-1.9200E+0,1.5958E-9,70.0000E-3
259.0557E-12,-1.8800E+0,661.3450E-12,30.0000E-3,308.6817E-12,-1.8800E+0,1.1666E-9,50.0000E-3,352.4199E-12,-1.8800E+0,1.6667E-9,70.0000E-3
234.6632E-12,-1.8400E+0,696.4785E-12,30.0000E-3,300.2705E-12,-1.8400E+0,1.2232E-9,50.0000E-3,342.7472E-12,-1.8400E+0,1.7393E-9,70.0000E-3
348.6349E-12,-1.8000E+0,733.1862E-12,30.0000E-3,263.6817E-12,-1.8000E+0,1.2819E-9,50.0000E-3,339.3825E-12,-1.8000E+0,1.8126E-9,70.0000E-3
341.9058E-12,-1.7600E+0,771.6382E-12,30.0000E-3,241.8126E-12,-1.7600E+0,1.3420E-9,50.0000E-3,394.8966E-12,-1.7600E+0,1.8873E-9,70.0000E-3
295.2236E-12,-1.7200E+0,812.3114E-12,30.0000E-3,318.7752E-12,-1.7200E+0,1.4038E-9,50.0000E-3,402.4667E-12,-1.7200E+0,1.9637E-9,70.0000E-3
293.1211E-12,-1.6800E+0,853.9815E-12,30.0000E-3,248.1209E-12,-1.6800E+0,1.4668E-9,50.0000E-3,512.2329E-12,-1.6800E+0,2.0391E-9,70.0000E-3
294.3827E-12,-1.6400E+0,897.3489E-12,30.0000E-3,248.5416E-12,-1.6400E+0,1.5315E-9,50.0000E-3,403.7284E-12,-1.6400E+0,2.1162E-9,70.0000E-3
293.5414E-12,-1.6000E+0,942.4009E-12,30.0000E-3,281.7659E-12,-1.6000E+0,1.5963E-9,50.0000E-3,407.0927E-12,-1.6000E+0,2.1910E-9,70.0000E-3
188.4013E-12,-1.5600E+0,988.2014E-12,30.0000E-3,236.7657E-12,-1.5600E+0,1.6628E-9,50.0000E-3,351.1582E-12,-1.5600E+0,2.2659E-9,70.0000E-3
253.1677E-12,-1.5200E+0,1.0359E-9,30.0000E-3,311.2051E-12,-1.5200E+0,1.7302E-9,50.0000E-3,398.6815E-12,-1.5200E+0,2.3406E-9,70.0000E-3
230.4574E-12,-1.4800E+0,1.0852E-9,30.0000E-3,311.2051E-12,-1.4800E+0,1.7979E-9,50.0000E-3,394.8966E-12,-1.4800E+0,2.4115E-9,70.0000E-3
278.8221E-12,-1.4400E+0,1.1350E-9,30.0000E-3,289.7564E-12,-1.4400E+0,1.8659E-9,50.0000E-3,417.6068E-12,-1.4400E+0,2.4824E-9,70.0000E-3
273.7752E-12,-1.4000E+0,1.1850E-9,30.0000E-3,263.2612E-12,-1.4000E+0,1.9326E-9,50.0000E-3,476.0646E-12,-1.4000E+0,2.5511E-9,70.0000E-3
327.1865E-12,-1.3600E+0,1.2378E-9,30.0000E-3,244.7567E-12,-1.3600E+0,2.0003E-9,50.0000E-3,441.5787E-12,-1.3600E+0,2.6180E-9,70.0000E-3
350.3171E-12,-1.3200E+0,1.2899E-9,30.0000E-3,239.2893E-12,-1.3200E+0,2.0671E-9,50.0000E-3,473.9619E-12,-1.3200E+0,2.6824E-9,70.0000E-3
339.3825E-12,-1.2800E+0,1.3435E-9,30.0000E-3,231.7193E-12,-1.2800E+0,2.1322E-9,50.0000E-3,498.7749E-12,-1.2800E+0,2.7457E-9,70.0000E-3
300.6910E-12,-1.2400E+0,1.3963E-9,30.0000E-3,272.9341E-12,-1.2400E+0,2.1954E-9,50.0000E-3,410.4573E-12,-1.2400E+0,2.8058E-9,70.0000E-3
333.4946E-12,-1.2000E+0,1.4488E-9,30.0000E-3,267.4669E-12,-1.2000E+0,2.2586E-9,50.0000E-3,397.8404E-12,-1.2000E+0,2.8634E-9,70.0000E-3
285.5509E-12,-1.1600E+0,1.5017E-9,30.0000E-3,288.9153E-12,-1.1600E+0,2.3194E-9,50.0000E-3,386.9058E-12,-1.1600E+0,2.9192E-9,70.0000E-3
287.2331E-12,-1.1200E+0,1.5531E-9,30.0000E-3,290.1770E-12,-1.1200E+0,2.3773E-9,50.0000E-3,392.7938E-12,-1.1200E+0,2.9707E-9,70.0000E-3
264.5228E-12,-1.0800E+0,1.6062E-9,30.0000E-3,293.1211E-12,-1.0800E+0,2.4341E-9,50.0000E-3,370.0835E-12,-1.0800E+0,3.0195E-9,70.0000E-3
318.7752E-12,-1.0400E+0,1.6571E-9,30.0000E-3,198.4948E-12,-1.0400E+0,2.4898E-9,50.0000E-3,351.5790E-12,-1.0400E+0,3.0676E-9,70.0000E-3
341.4855E-12,-1.0000E+0,1.7081E-9,30.0000E-3,224.9902E-12,-1.0000E+0,2.5422E-9,50.0000E-3,380.1770E-12,-1.0000E+0,3.1120E-9,70.0000E-3
323.8219E-12,-960.0000E-3,1.7576E-9,30.0000E-3,256.1118E-12,-960.0000E-3,2.5933E-9,50.0000E-3,371.7657E-12,-960.0000E-3,3.1537E-9,70.0000E-3
369.6630E-12,-920.0000E-3,1.8066E-9,30.0000E-3,238.4482E-12,-920.0000E-3,2.6409E-9,50.0000E-3,351.9993E-12,-920.0000E-3,3.1928E-9,70.0000E-3
358.7284E-12,-880.0000E-3,1.8542E-9,30.0000E-3,301.5321E-12,-880.0000E-3,2.6886E-9,50.0000E-3,402.4667E-12,-880.0000E-3,3.2309E-9,70.0000E-3
